"","id","osm_id","name","bicycle","cyclestreets_id","cycleway","cycleway.left","cycleway.left.width","cycleway.oneside.width","cycleway.otherside","cycleway.otherside.width","cycleway.right","cycleway.right.width","designation","foot","footway","highway","junction","maxspeed"
"1404",1404,"28603645",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1405",1405,"28621673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1406",1406,"28621692","Chesterton Mills","private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1407",1407,"28657655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1408",1408,"28736502","Hobsons Passage",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1409",1409,"28817274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1410",1410,"28818262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1411",1411,"28818263",NA,NA,"54144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"1412",1412,"28822026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track",NA,NA
"1413",1413,"29027330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1414",1414,"29183719","Newmarket Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"50 mph"
"1415",1415,"29189176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1416",1416,"29203008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1417",1417,"29214208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1418",1418,"30163013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"1419",1419,"30163014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"1420",1420,"30163015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1421",1421,"30163017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"1422",1422,"30163307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1423",1423,"30186671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1424",1424,"30186877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1425",1425,"30335817",NA,"dismount",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1426",1426,"30335818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1427",1427,"30335967","Albion Row",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"1428",1428,"30427938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1429",1429,"30427996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1430",1430,"30489896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1431",1431,"30491130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track",NA,NA
"1432",1432,"30491147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1433",1433,"30610121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"permissive",NA,"footway",NA,NA
"1434",1434,"30715461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1435",1435,"30715478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1436",1436,"30715579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"construction",NA,NA
"1437",1437,"30715996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1438",1438,"30716103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1439",1439,"30716233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1440",1440,"30716688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1441",1441,"30716691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1442",1442,"30734831",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,"public_footpath","yes",NA,"footway",NA,NA
"1443",1443,"31152416","Elizabeth Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary","approach","30 mph"
"1444",1444,"31152417","High Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary","approach","30 mph"
"1445",1445,"31153642","Coldhams Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary","approach","30 mph"
"1446",1446,"31154123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary",NA,"60 mph"
"1447",1447,"31154124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary",NA,"60 mph"
"1448",1448,"31278732","Newmarket Road",NA,NA,"lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary","approach","30 mph"
"1449",1449,"31774363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1450",1450,"31774381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"permissive",NA,"footway",NA,NA
"1451",1451,"31774444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1452",1452,"31775067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"permissive",NA,"footway",NA,NA
"1453",1453,"31775116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"permissive",NA,"footway",NA,NA
"1454",1454,"31775522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1455",1455,"32037127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1456",1456,"32037730","African Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track",NA,NA
"1457",1457,"32048795",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"steps",NA,NA
"1458",1458,"32204272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1459",1459,"32243383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"steps",NA,NA
"1460",1460,"32243389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"steps",NA,NA
"1461",1461,"32243391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1462",1462,"32245577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track",NA,NA
"1463",1463,"32277763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1464",1464,"32278041",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"public_bridleway","designated",NA,"track",NA,NA
"1465",1465,"32306227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1466",1466,"32510987","Newell Walk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1467",1467,"32543608","Rivar Place",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"1468",1468,"32547523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1469",1469,"32708075",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"public_footpath","designated",NA,"footway",NA,NA
"1470",1470,"32708077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1471",1471,"32708078",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1472",1472,"32708080","Galfrid Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"30 mph"
"1473",1473,"32708081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1474",1474,"32719173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1475",1475,"32719217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"public_footpath","designated",NA,"steps",NA,NA
"1476",1476,"32837131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1477",1477,"32857814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1478",1478,"32857820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1479",1479,"32857823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1480",1480,"32857824",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1481",1481,"32857825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1482",1482,"32857830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1483",1483,"32857838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1484",1484,"32857839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1485",1485,"32857842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1486",1486,"32857851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1487",1487,"32857852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1488",1488,"32861789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"construction",NA,NA
"1489",1489,"32943261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1490",1490,"32943262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1491",1491,"32965780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1492",1492,"33167827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1493",1493,"33167830","The Fen Causeway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"1494",1494,"33492282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1495",1495,"33544967",NA,NA,"54279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1496",1496,"33573651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1497",1497,"33844414",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1498",1498,"33850689","The Avenue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1499",1499,"34158496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"1500",1500,"34616927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1501",1501,"34758351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track",NA,NA
"1502",1502,"34923929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"permissive",NA,"footway",NA,NA
"1503",1503,"35137032","Blossom Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"1504",1504,"35941853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1505",1505,"35943620",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1506",1506,"35943621",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1507",1507,"35943622",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1508",1508,"35943623",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1509",1509,"35943625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"1510",1510,"35943626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1511",1511,"35943627",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1512",1512,"35943628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1513",1513,"35945560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1514",1514,"35945570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1515",1515,"35946657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1516",1516,"35946658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1517",1517,"35946660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1518",1518,"35946661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"1519",1519,"35946662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1520",1520,"35946663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1521",1521,"35947523","East Walk","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1522",1522,"35947524",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1523",1523,"36702292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1524",1524,"36885220","Castle Street",NA,NA,NA,"lane","1.25",NA,NA,NA,NA,NA,NA,NA,NA,"tertiary",NA,"30 mph"
"1525",1525,"36885222","Huntingdon Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"1526",1526,"37100454","Borley Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"30 mph"
"1527",1527,"37253692","Bells Court",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1528",1528,"37479694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1529",1529,"37479695",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1530",1530,"37480377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1531",1531,"37566473","Malden Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"1532",1532,"37615217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1533",1533,"37616906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1534",1534,"37617245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"private",NA,"footway",NA,NA
"1535",1535,"37617249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1536",1536,"37632468","Cambridge Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tertiary",NA,"40 mph"
"1537",1537,"37632472",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"unclassified","approach","20 mph"
"1538",1538,"37633119","Bridewell Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"1539",1539,"37633121","High Street",NA,NA,"lane","lane","1.25",NA,NA,NA,"lane","1.25",NA,NA,NA,"tertiary",NA,"20 mph"
"1540",1540,"37657470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1541",1541,"37667020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"permissive",NA,"footway",NA,NA
"1542",1542,"37686780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1543",1543,"37715615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1544",1544,"37716540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1545",1545,"37716541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1546",1546,"37718621",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1547",1547,"37743920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1548",1548,"37743922",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1549",1549,"37754430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1550",1550,"37772877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"1551",1551,"37773066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1552",1552,"37773268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1553",1553,"37779165","The Fen Causeway",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary",NA,"30 mph"
"1554",1554,"37779239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1555",1555,"37779241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1556",1556,"37779421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"1557",1557,"37792962","Cam Towpath","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"1558",1558,"37793114","King Street","yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"unclassified",NA,NA
"1559",1559,"37793115",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1560",1560,"37798163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1561",1561,"37800820",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1562",1562,"37831169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1563",1563,"37831237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1564",1564,"37850756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1565",1565,"37850758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1566",1566,"37916530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"motorway",NA,"70 mph"
"1567",1567,"38007955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"public_footpath","designated",NA,"footway",NA,NA
"1568",1568,"38007956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"public_footpath","designated",NA,"track",NA,NA
"1569",1569,"38007957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"public_footpath","designated",NA,"footway",NA,NA
"1570",1570,"38007959",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"public_bridleway","designated",NA,"bridleway",NA,NA
"1571",1571,"38154837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1572",1572,"38503098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"1573",1573,"38509868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"footway",NA,NA
"1574",1574,"38620500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"1575",1575,"38805029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1576",1576,"39041994",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1577",1577,"39121156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"track",NA,NA
"1578",1578,"39650287",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1579",1579,"39822286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"primary","approach","40 mph"
"1580",1580,"39977823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1581",1581,"40003447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1582",1582,"40503708","Hemingford Road",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"1583",1583,"40726988","Maltings Close",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"30 mph"
"1584",1584,"40801389","Botolph Lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"1585",1585,"40876277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"secondary",NA,"60 mph"
"1586",1586,"40963557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"steps",NA,NA
"1587",1587,"41189619","St Tibb's Row",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"unclassified",NA,NA
"1588",1588,"41189684",NA,NA,NA,"lane",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1589",1589,"41190137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1590",1590,"41529508","Grand Arcade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"permissive",NA,"footway",NA,NA
"1591",1591,"41601566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1592",1592,"41832668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1593",1593,"41988555","Storey's Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"1594",1594,"41988556","Storey's Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"1595",1595,"42038440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1596",1596,"42045159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1597",1597,"42112880","Walnut Tree Way",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"1598",1598,"42143224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"trunk_link",NA,"70 mph"
"1599",1599,"42222559","Water Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"1600",1600,"42263114","St Barnabas Road",NA,NA,NA,NA,NA,"1.75",NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"1601",1601,"42282277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"cycleway",NA,NA
"1602",1602,"42282278","Abbey Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,NA
"1603",1603,"42419467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"footway",NA,NA
"1604",1604,"42601434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1605",1605,"42697320","Riverside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"1606",1606,"42734011","Fair Street",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"residential",NA,"20 mph"
"1607",1607,"42734013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"1608",1608,"42734014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes",NA,"cycleway",NA,NA
"1609",1609,"42868122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1610",1610,"42868127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1611",1611,"42868131",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1612",1612,"42868148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
"1613",1613,"42868150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"service",NA,NA
