"id","osm_id","width","widthpath"
3198,70608220,NA,NA
3200,70608225,NA,NA
3246,71606636,NA,NA
3261,71868371,5.3,6
3269,71932041,5.1,7.4
3274,71932056,NA,NA
3275,71932058,NA,NA
3279,72272380,NA,NA
3281,72272385,NA,NA
3288,72343201,6.7,8.8
3297,72452771,NA,NA
3306,72612083,NA,NA
3313,73104370,4,5.9
3318,73909418,5.1,7.2
3354,75116770,6.1,9.1
3378,78379705,12.2,13.7
3384,79371332,NA,NA
3390,79371342,5.3,6.8
3398,79372560,NA,NA
3400,79372562,NA,NA
3413,79388899,7.2,15.1
3417,79388915,6.6,6.4
3419,79388922,5.5,NA
3427,79400436,5.2,6.1
3435,79400469,NA,NA
3437,79400472,5,9.1
3438,79400473,1.8,1.8
3440,79400475,NA,NA
3460,80931409,NA,NA
3464,81063466,NA,NA
3468,81175748,NA,NA
3471,81688473,NA,NA
3472,81824615,1.3,1.7
3481,81825819,2.7,2.7
3489,82249046,NA,NA
3490,82249048,NA,NA
3497,82416187,11.5,18
3498,82416190,11.3,17.9
3499,82418010,5.9,8.2
3500,82650539,3.1,4.2
3501,82650541,6.3,8.4
3506,83103284,2,NA
3507,83105604,NA,NA
3511,83173732,6.4,14
3512,83206475,NA,NA
3513,83207676,NA,NA
3518,83384207,6.7,10.2
3525,83696506,5.7,9.4
3535,83823165,3.1,3.4
3539,83826550,NA,NA
3546,84470375,NA,NA
3547,84471060,NA,NA
3549,84587662,5.8,9
3550,84587663,8.5,11.8
3551,84587667,12.1,15.7
3553,84609034,NA,NA
3568,85274033,5.2,3
3572,85294464,9.1,16.2
3573,85294476,5.9,7.7
3576,85445266,5.8,7.5
3579,85515083,NA,NA
3584,85729101,6.1,13.6
3592,85729143,5.3,7.3
3594,85729155,NA,NA
3605,86812942,3.4,6.3
3606,86812945,4.2,7
3609,86994881,3.2,6.2
3613,87022721,5.2,7
3616,87022744,6.4,8.2
3617,87098051,9.1,11.4
3619,87223288,7.2,10.6
3621,87223290,NA,NA
3624,87302176,NA,NA
3625,87313581,NA,NA
3631,87944962,6.9,8.3
3632,87944966,NA,0.6
3633,87944967,10.6,15.7
3635,87944991,4.6,7
3638,87945004,7,10.7
3639,87945021,8.4,13.4
3641,87945043,7.6,12.6
3644,87945074,7,10.4
3645,87945078,10.4,14.3
3648,87945100,4.7,7.3
3654,87945174,NA,NA
3657,87945238,8.2,11.7
3659,87952920,NA,NA
3660,87952923,NA,NA
3661,87952924,NA,NA
3665,88023882,NA,NA
3668,88023909,NA,NA
3697,88049576,NA,NA
3700,88049620,NA,NA
3708,88049696,NA,NA
3710,88049717,NA,NA
3717,88049841,NA,NA
3732,89305735,9.5,10.8
3733,89313960,8.8,14
3734,89338580,4.8,7.8
3737,89353248,NA,NA
3739,89353255,5.2,5.9
3746,89353268,5.4,4.2
3748,89353278,4.9,5.8
3766,89353310,5,8.4
3787,89353390,NA,NA
3797,89418471,5.7,8.7
3798,89418473,4.1,7.6
3799,90087098,1.5,1.8
3805,90134213,NA,NA
3806,90138311,8,20.7
3808,90145471,9.1,17.7
3810,90145491,7.5,17.5
3811,90145492,10.5,9.5
3813,90145494,9.4,17.6
3815,90145497,11.4,15.5
3816,90145499,9.5,12.3
3817,90145501,NA,2.1
3818,90145502,7.2,8.2
3819,90145503,8.5,8.7
3820,90145526,9.5,12.3
3822,90742035,NA,NA
3829,93159680,NA,NA
3831,93159682,6.4,8.3
3839,93545871,8.3,10.4
3843,93546386,7.7,11.1
3846,94125725,7.2,10.9
3849,94125730,10.3,11.7
3851,94125734,NA,NA
3855,94255692,4.3,4.3
3864,94476080,7,8.6
3872,95436532,4.1,4.5
3876,95588253,5.9,12.8
3882,96335999,NA,NA
3892,97649854,NA,NA
3893,97653400,NA,NA
3895,97655813,NA,NA
3901,98342177,7.8,12
3907,98547638,NA,NA
3910,98762604,7.2,8.5
3933,100531317,5.9,8
3934,100531318,6.1,7.3
3943,100874700,7.1,9.6
3945,101100626,5.9,7.3
3947,101100636,5.8,8.4
3952,101801386,5.9,7.3
3960,102623408,6.6,18.4
3961,102623417,10.9,17.7
3963,102809133,NA,NA
3964,102809134,NA,NA
3966,102809150,7.4,9.7
3968,102967868,5.9,7.6
3971,102967886,9.7,16.5
3989,103776316,4.1,10.3
3990,103847858,9,9.9
3997,103974580,NA,NA
4000,104008282,13.8,14.4
4007,104055136,NA,NA
4015,104055150,NA,NA
4018,104314019,NA,NA
4032,105260173,4.6,1.9
4037,105307999,NA,NA
4038,105308001,NA,NA
4040,105312444,NA,NA
4042,105333900,9.4,12.2
4043,105336278,7.8,8.9
4045,105350502,6.5,7.5
4069,105367390,4.9,5.7
4085,105470208,7.3,11.2
4086,105470218,6.1,9
4092,105589266,7,10.1
4107,105728394,5.3,8.1
4111,105728413,6.3,1.3
4112,105728414,7.2,11.1
4115,105864199,NA,NA
4118,105864213,5.8,5.3
4124,105899821,NA,NA
4130,105899832,7.2,9.8
4132,105899838,NA,NA
4142,106059941,NA,NA
4147,106084553,6.5,10.7
4148,106090661,5.6,8.1
4153,106112925,NA,NA
4172,106321001,9.7,7.3
4192,106446536,NA,NA
4196,106488061,7,9.2
4204,106545996,6.8,9.4
4216,106574774,NA,NA
4217,106574776,7.4,11.2
4220,106676418,NA,NA
4222,106676426,7,8.1
4223,106678893,3.5,5.8
4224,106678895,7.1,11.4
4232,106757392,6.6,10.2
4233,106757393,5.4,5.3
4235,106759139,2.7,4.1
4237,106759141,11.6,13.9
4250,106802888,7.3,8.2
4258,106844847,NA,NA
4263,106844855,6.5,7.5
4266,106860198,6.6,9.9
4268,106860501,5.5,9.1
4272,106860506,4.9,5
4273,106860507,4.4,4.3
4274,106860508,7.3,9.8
4282,106879593,4,6
4283,106879596,3.8,3.7
4284,106879608,NA,NA
4290,106895619,NA,NA
4293,106895623,9,11
4294,106895624,NA,NA
4309,106896359,6.7,17.3
4323,106949938,6.5,10.3
4327,107005065,NA,NA
4334,107012749,3.5,3.3
4346,107039505,NA,NA
4347,107039508,4.8,12.5
4351,107039516,NA,NA
4354,107056877,7.1,NA
4365,107105594,5.9,5.8
4375,107119275,5.3,7.7
4376,107119277,NA,1.8
4380,107119290,4.7,5.7
4385,107119299,4.9,7.4
4386,107119301,10.4,13.1
4390,107120038,NA,2.6
4400,107175604,NA,NA
4402,107175606,2.7,6.9
4410,107175619,5.2,5
4414,107179705,7.2,9.3
4417,107179716,7.3,9
4420,107218544,6.6,8
4428,107254971,5.6,7.8
4431,107254978,4.4,4.4
4435,107254987,5.7,7.8
4438,107256130,6.5,7.4
4450,107296521,6.5,7.5
4458,107296538,5.4,11.2
4460,107296542,NA,NA
4472,107379155,6.5,8.1
4481,107437536,NA,NA
4483,107437541,6.3,8.3
4484,107437544,NA,NA
4485,107437545,4.6,5.3
4487,107437548,9.4,14
4488,107437549,NA,NA
4490,107437552,6.2,9.1
4491,107437555,6.2,9.3
4499,107440992,6.1,8.9
4500,107440995,5.4,7.6
4501,107443784,4.1,4.2
4503,107450864,NA,1.9
4506,107460369,10.1,11.5
4507,107460373,5.6,8.3
4508,107460374,9,13.3
4525,107530724,4.9,3.7
4527,107585047,7.5,12.9
4528,107585049,NA,NA
4530,107585051,5.3,6.1
4533,107585055,5.5,7.3
4534,107585056,3.3,3.1
4536,107585062,NA,NA
4539,107801367,6.7,8.4
4543,107801374,NA,NA
4545,107819467,3.2,4.6
4547,107860611,6.4,11.6
4551,107912566,NA,NA
4553,107912570,NA,NA
4557,108228327,5.4,8.5
4559,108398666,NA,NA
4585,110593791,10.6,15.8
4587,110593796,NA,NA
4590,110866278,NA,NA
4593,111811478,8.2,10.1
4594,111811481,7.1,8.3
4606,112461001,7,10.6
4608,112587181,NA,NA
4610,112681158,NA,NA
4613,112744442,NA,NA
4614,112746818,NA,NA
4615,112748671,NA,NA
4621,112797057,8.3,11.7
4622,112803862,7.2,9
4625,112816309,NA,NA
4627,112885028,NA,NA
4636,112915688,NA,NA
4641,113647433,NA,NA
4646,114542767,NA,NA
4664,115357659,10,13.3
4669,116175815,2.7,2.6
4675,116342538,NA,NA
4687,116506766,NA,NA
4690,116506777,5.4,9.6
4696,116868114,7.8,7.3
4698,116868119,5.4,4.6
4699,116895742,NA,NA
4718,117087095,NA,NA
4741,117368112,NA,NA
4745,117428871,NA,NA
4749,120182864,2.2,NA
4751,120182867,NA,NA
4753,120182871,NA,NA
4755,120458940,8.8,1
4756,120512720,NA,NA
4768,121093801,NA,NA
4775,121381301,9.2,14.3
4776,121381306,9.8,12.1
4780,121381313,8.2,14.8
4787,121459665,NA,NA
4789,121459667,1.4,1.5
4791,121533190,NA,NA
4794,121554018,NA,NA
4805,121721361,NA,NA
4807,121722710,NA,NA
4818,121807019,NA,NA
4819,121807020,2.4,2.4
4822,122049469,7.2,9.6
4823,122049471,6.9,8.3
4825,122404744,NA,NA
4826,122404745,8.9,12.3
4851,124929120,NA,NA
4859,125740539,NA,NA
4860,125740540,4.9,6.7
4868,125742165,NA,NA
4869,125742167,NA,NA
4873,125752916,NA,NA
4874,125752918,NA,NA
4876,125811743,9.3,13.7
4877,125811744,10.9,16.5
4878,125811745,7.9,12.7
4879,125956116,5.3,5.1
4880,125972862,NA,NA
4887,126353353,NA,NA
4902,126386856,NA,NA
4943,127654549,NA,NA
4953,127990272,7.2,9.3
4961,128071064,NA,2.7
4962,128136910,NA,NA
4971,128216021,NA,NA
4976,128233506,NA,NA
4979,128300463,NA,NA
4983,128503863,NA,NA
4999,128553825,11,13.7
5000,128558074,NA,8.1
5004,128564989,NA,NA
5006,128565329,NA,NA
5007,128565330,3.1,3.6
5020,128647347,NA,NA
5025,128651224,8.4,9.6
5030,128651229,NA,NA
5045,128740575,NA,NA
5046,128740577,NA,NA
5048,128752600,7.6,13.8
5053,128753464,2.7,12.7
5054,128754337,2.6,2.6
5059,128799323,2.4,2.5
5065,128857631,NA,NA
5072,128870494,NA,NA
5080,128927471,NA,NA
5085,128973872,NA,NA
5088,129023183,3.2,5.2
5091,129106140,NA,NA
5095,129160317,NA,NA
5098,130404548,NA,NA
5100,130404564,NA,NA
5117,131645703,11.1,17.1
5124,133233259,13.3,17.1
5126,133390089,11.3,11.1
5127,133390508,13.6,19.1
5129,133391624,13.2,15.7
5130,133451800,19.7,24.4
5132,133451802,11.8,18.9
5136,133638236,10.6,NA
5146,136001053,9.8,10
5147,136938085,NA,NA
5166,138265476,8.8,13.3
5171,141479453,NA,NA
5173,141479842,NA,NA
5175,141480146,NA,NA
5177,141480204,NA,NA
5180,141498272,NA,NA
5181,141498274,NA,NA
5182,141498275,1.9,1.8
5184,143648514,NA,NA
5185,143648519,7.9,8.4
5187,143700368,NA,NA
5195,143866633,10.1,13.5
5197,143866635,NA,NA
5203,144132089,1.8,1.9
5207,145292583,9.7,8.9
5208,145292589,6.9,8.8
5210,145292594,3.1,4.1
5211,145325140,9.3,17.4
5212,145417143,6.3,7.7
5213,145417145,5.8,7.9
5227,145566022,7.5,11.5
5233,145688194,6,8
5236,145814402,7,7.1
5237,145816654,5.9,11.4
5238,145816659,NA,NA
5250,145980081,1.8,2.2
5279,146712402,6.8,9.4
5280,146712416,7.9,12.3
5282,146712459,9.5,13.8
5283,146712466,9.1,12.6
5284,146712493,6.8,9.1
5285,146982476,NA,NA
5287,146982480,7,11.1
5288,146982483,NA,NA
5290,146982491,6.8,9.3
5291,146982494,7.3,8.9
5298,146985795,NA,NA
5299,146985796,6,11.9
5304,146985814,2.2,NA
5305,146985816,NA,NA
5311,146985838,NA,NA
5314,147751037,NA,NA
5315,151352797,18.5,15.3
5319,151399341,7.2,10.4
5321,151399348,6.1,8.9
5324,151399359,NA,NA
5334,152205095,5.2,7.2
5335,152205108,4.3,6.3
5336,152209917,5.5,7.8
5337,152209918,6.3,9.2
5341,152209936,NA,NA
5347,152258672,7.2,14.5
5350,152258684,4.7,6.1
5351,152262101,3.6,4.4
5353,152262105,6.8,6.9
5354,152280610,NA,NA
5355,152281952,NA,NA
5365,152347754,NA,NA
5372,152825763,2.2,2
5381,154352302,5.4,7.9
5384,154492919,7.1,10.1
5385,154492920,2.2,2.1
5388,154505875,8.5,9.1
5389,154511629,NA,NA
5393,154512896,11.6,13.5
5396,154520461,7.7,10
5404,154553826,7.2,10.2
5406,154553834,1.2,1.3
5408,154676288,6.1,8.1
5409,154676289,7,8.9
5411,154676293,7.7,9.3
5412,154676294,6.3,7.7
5413,154676295,5.6,7.8
5414,154676297,6.5,9.6
5415,154676298,13,10
5418,154678712,10.3,12.1
5419,154678714,8,8.6
5420,154678717,11.3,16
5425,154728195,4.2,4.9
5437,154857352,6.6,8
5439,154857355,2.4,3.2
5440,156092826,8.2,8.5
5446,156195814,6.2,8.9
5452,156297101,6.9,11.3
5454,156297104,4.5,7.6
5455,156297105,NA,NA
5457,156297108,NA,NA
5458,156297110,NA,NA
5459,156297111,3.3,NA
5469,156458410,1.8,NA
5478,156877699,NA,NA
5479,156877709,2.5,2.6
5484,156877737,NA,NA
5500,156995061,3.2,NA
5501,156995063,3.6,3.5
5502,157014814,4.3,6.3
5506,157029018,NA,NA
5509,157058367,7.6,16.9
5510,157058368,9.1,13.6
5512,157061624,9.4,23.4
5513,157061625,8.3,15.3
5522,157100318,5.7,7.4
5523,157100319,3,3.4
5525,157173574,NA,NA
5526,157173575,NA,NA
5528,157173579,NA,NA
5548,157270968,NA,NA
5553,157304441,2.7,0.9
5581,157538281,2.9,2.6
5583,157546421,NA,NA
5587,158052406,NA,NA
5588,158053003,6.9,10.4
5589,158053563,6.8,7.8
5592,158054994,NA,NA
5598,158055007,NA,NA
5600,158797923,NA,NA
5608,159672404,NA,NA
5616,159956816,8.6,12.8
5618,159961834,NA,NA
5641,160084920,8.1,11
5642,160084922,5,6.3
5646,160204691,NA,NA
5656,160234170,NA,NA
5663,160242767,NA,NA
5669,160718613,NA,8.8
5671,160718615,NA,NA
5679,161126176,10.7,10.5
5685,162281039,NA,NA
5687,162281041,NA,NA
5705,163658956,NA,NA
5721,164051499,NA,NA
5733,164061132,NA,NA
5744,164188596,NA,1.4
5747,164232450,NA,NA
5762,164245248,NA,NA
5781,164606296,NA,NA
5784,164758482,8.4,9
5785,164758483,NA,NA
5787,164758485,NA,NA
5794,166523278,8.9,12.3
5795,166523281,NA,NA
5796,166523283,3.4,11.7
5797,166523285,2.4,2.5
5798,166523286,NA,5.1
5799,166523287,3.7,11.5
5800,167288992,5.6,6.7
5819,169393774,2.2,NA
5820,169758997,1.6,NA
5822,169780396,NA,NA
5826,169828700,NA,NA
5829,170269683,1.7,1.7
5831,170275608,4,9.7
5840,171255696,7.1,10.5
5843,171744006,10.5,10
5844,171744007,11.1,13
5849,171985097,NA,NA
5850,171985098,7,10.1
5855,172115700,NA,NA
5863,172215039,NA,NA
5880,172379057,NA,3.4
5897,172439236,NA,NA
5901,172447277,4,NA
5902,172698636,8.3,15.4
5904,172698638,NA,NA
5906,172713053,16.5,11.9
5907,172864499,NA,NA
5908,173587173,NA,NA
5910,173587187,NA,NA
5911,174349670,NA,NA
5918,174546092,NA,NA
5924,176233796,5,8.1
5927,177046360,8.6,12.8
5946,177059777,5,4.2
5947,177059779,13,7.7
5951,177209533,9.5,10.4
5952,177209534,11.2,17.5
5953,177209535,12.9,14.8
5954,177209536,12,20.4
5955,177209539,11.2,17.6
5959,177212281,7.2,9.4
5962,177212286,7.9,16.1
5963,177212287,7.8,15.9
5986,177400746,7.3,7.9
5995,177586093,11.9,17
6001,177586102,9.7,12.1
6003,177586105,9.8,13.8
6012,177588504,6.5,10.4
6014,177588512,8.8,12.6
6016,177588515,5,8.2
6026,177623692,4.8,6.1
6027,177708323,NA,NA
6039,177728539,NA,NA
6042,177737748,2.6,5.5
6043,177745474,NA,NA
6051,177760579,11.1,13.8
6054,177760585,4.9,7.3
6055,177763922,NA,NA
6059,177804473,8.1,15
6060,177804474,NA,NA
6077,178208238,2.1,2.8
6086,179090971,8.5,12.2
6087,179090982,NA,NA
6094,179358824,NA,NA
6104,180501993,8.4,11.3
6105,180501994,NA,NA
6111,180631756,5.3,1.1
6118,180634194,NA,NA
6119,180662478,15.5,12.9
6137,180892804,NA,NA
6150,183490625,NA,NA
6152,184004477,10.5,14.2
6161,184187163,NA,NA
6165,184299810,8.7,10.7
6171,184492751,7.9,10.6
6174,184768966,NA,NA
6183,185347935,NA,NA
6195,186117480,NA,NA
6200,186168749,7.8,9.2
6201,186204376,NA,NA
6203,186240312,7.4,7.4
6205,186264738,NA,NA
6215,186739190,NA,NA
6216,186739191,NA,NA
6230,186787645,NA,NA
6233,186787665,NA,NA
6234,186787667,NA,NA
6238,186825533,8.1,8.4
6239,186825542,NA,NA
6241,186830510,7.1,9.3
6245,187038249,3.1,2.6
6246,187038250,NA,NA
6249,187530055,NA,NA
6290,188002696,NA,NA
6295,189149994,15.4,11.8
6296,189149995,12.9,15.5
6312,189151544,NA,NA
6315,189600032,6.8,13.6
6329,189765135,7.3,16.1
6332,189850362,NA,NA
6333,190123905,NA,NA
6335,190123907,NA,NA
6339,190133129,1.3,1.4
6343,190362460,NA,NA
6346,190507656,3.6,3.5
6353,190568953,NA,NA
6356,190568961,2.4,2.4
6365,191288613,7,8.6
6369,191311378,NA,NA
6379,191318879,4.3,3.9
6381,191322144,NA,12.3
6384,191392632,NA,NA
6387,191394493,6,6.2
6389,191447063,NA,3.4
6390,191899985,NA,NA
6392,191899987,NA,NA
6404,192991292,NA,NA
6405,192991294,NA,NA
6408,192991302,NA,NA
6410,193020321,13.4,14
6411,193020322,9.8,13.8
6412,193024861,7.6,11.1
6413,193024862,9.1,14.9
6414,193024863,9.3,15.6
6420,193358599,9.3,12.9
6421,193358600,13.4,11.2
6429,193802638,10.4,16.2
6441,194521734,8.2,9.9
6443,194944264,NA,NA
6444,194944265,14.4,15.1
6451,194980547,5.4,10.5
6454,195272686,12.1,14.4
6483,197045773,NA,NA
6502,197924637,NA,NA
6504,197927716,5.1,11.5
6505,198064906,NA,NA
6510,199188595,NA,NA
6511,199188599,NA,NA
6515,199201051,NA,3
6519,199276264,1.6,1.6
6520,199276265,NA,NA
6532,199537495,4.8,7.8
6535,199994797,5.7,10.2
6554,200223467,NA,NA
6557,200223473,NA,NA
6566,200277330,NA,NA
6568,200277332,NA,NA
6581,200324319,NA,NA
6585,200326134,NA,NA
6586,200330358,NA,NA
6587,200343091,5.1,6.8
6590,200344046,6.4,11.6
6591,200508418,13.8,19
6594,200509959,NA,NA
6603,200523484,1.4,1.5
6605,200619008,NA,NA
6663,202760218,6.1,6.6
6664,202760219,6.6,13.5
6672,202761561,13.5,19
6681,202761590,10.9,15.4
6682,202761594,NA,NA
6695,203007442,12.1,15.6
6696,203007445,6.5,5.7
6701,203013580,8.4,10.8
6708,203022636,7.2,12.1
6709,203022639,7.2,9.8
6710,203022640,11.7,13.2
6713,203022643,9,12.4
6718,203027253,9.4,11.8
6721,203028792,6.4,13.5
6723,203032218,9.5,14.2
6726,203035630,9.2,9.8
6730,203103997,11.7,13.4
6732,203114739,NA,NA
6734,203114752,13.1,15.3
6738,203114770,9.7,14.3
6739,203116156,6.3,11.1
6745,203117294,13.3,13.8
6746,203117359,8.4,11.9
6751,203119294,7.9,10
6764,203131800,10.5,10.3
6766,203136413,NA,NA
6767,203136417,7.9,10.1
6774,203169218,16.7,20.8
6777,203625585,6,6.2
6778,203625587,12.9,11
6788,203633551,11.3,1.2
6791,203644525,6.2,10.7
6792,203644530,11.3,14.7
6793,203792890,5.4,10.5
6796,203792900,7.7,9.8
6798,203794615,6.3,7.1
6806,203794637,8.6,16.7
6808,203794639,7,8.4
6809,203794640,7.8,9.2
6810,203794642,7.6,10
6812,203794645,5.8,7.4
6813,203796313,7.1,15.5
6814,203796316,5.7,9.5
6815,203796327,6.9,2.4
6818,203796337,5.9,9.3
6819,203796339,9.5,14.3
6821,203799311,5.8,9.5
6833,204587945,NA,NA
6834,204587947,NA,NA
6839,206558741,8.1,14.8
6842,207300216,NA,NA
6849,207653243,NA,NA
6863,208353731,NA,NA
6864,208375090,NA,NA
6889,210713585,NA,NA
6899,210833014,NA,NA
6932,210977706,NA,NA
6962,211132664,1.2,1.4
6980,211448075,NA,NA
7001,215089167,11,14.5
7017,217594129,NA,NA
7021,217597694,6.2,6.8
7024,218099478,5.7,10.5
7025,218216539,5.4,5.7
7026,218216540,5.6,9
7038,218735185,NA,NA
7039,218737719,6.4,11.6
7050,218747069,6.5,5.7
7055,218747076,6.3,7.5
7059,218875136,NA,NA
7068,219055095,NA,NA
7074,219146180,6,8.4
7085,219968357,NA,NA
7086,219969682,NA,NA
7108,220071707,NA,1.1
7110,220076567,NA,NA
7111,220076569,NA,NA
7114,220632151,NA,NA
7115,220632152,10,11.2
7134,220749271,9.1,16.7
7137,220753380,2.2,NA
7140,221479133,NA,NA
7141,221726013,NA,NA
7142,221726014,NA,NA
7147,222517559,NA,NA
7148,222578163,NA,NA
7161,223530178,NA,NA
7164,223533001,NA,NA
7177,223580520,8.5,9
7178,223580662,NA,NA
7183,224091720,NA,NA
7185,224094580,NA,NA
7186,224094582,NA,NA
7187,224094968,NA,NA
7190,224100384,NA,NA
7192,224101101,3.3,NA
7204,224243981,3.4,3
7213,224490131,NA,NA
7222,224520194,NA,NA
7232,224525114,NA,NA
7233,224572905,NA,NA
7234,224631422,NA,NA
7238,224639275,NA,NA
7243,224685248,15,NA
7244,224696375,5.9,7.1
7262,225856601,NA,NA
7263,225856603,NA,2.5
7270,227465444,NA,NA
7291,229616972,4.7,NA
7295,229814810,NA,NA
7318,229912360,NA,NA
7319,229984480,6.4,14.6
7320,229984488,NA,NA
7327,229984496,NA,2.2
7329,230108676,11,13
7330,230199380,7.3,11
7332,230315451,NA,NA
7340,232278936,3.9,7.8
7344,232432080,NA,NA
7345,232439380,14.5,20
7364,233189174,NA,NA
7370,234109928,NA,NA
7376,234154588,NA,NA
7409,234434900,NA,NA
7415,234727416,NA,NA
7418,234727421,1.7,1.9
7424,235025199,2.1,2.4
7434,235031995,NA,NA
7447,235142334,2.2,2.2
7457,235296250,17.7,13.5
7481,239243254,NA,NA
7489,240542042,NA,NA
7506,240847874,NA,NA
7508,240848324,NA,NA
7513,240865523,NA,NA
7518,242538811,2,2
7523,244605680,6.3,7.1
7526,244680593,NA,NA
7530,245029645,6.5,8.2
7534,245612286,NA,NA
7542,248128567,2.2,2.1
7556,249195951,NA,NA
7561,250047661,10.1,12.5
7571,251794831,NA,NA
7579,254282793,NA,3.1
7580,254282794,NA,3.4
7584,254347228,NA,NA
7586,254347232,10.3,13.5
7589,256109287,NA,NA
7618,260852482,NA,NA
7620,260852485,NA,NA
7631,261952960,NA,NA
7635,261967461,2,2.4
7639,262232682,NA,NA
7640,262232683,NA,NA
7657,263944991,NA,NA
7660,264221732,1.7,1.7
7663,264221736,9.9,13.4
7664,264221738,NA,NA
7665,264225511,5.4,6.6
7673,265886162,NA,NA
7688,267053353,NA,NA
7691,267305049,5.2,5
7694,267305054,NA,NA
7698,267330962,5.6,7.9
7699,267330967,NA,NA
7701,268161872,NA,NA
7711,269095201,2.4,NA
7716,270499916,7.4,15.9
7720,270761152,NA,NA
7726,272484260,NA,NA
7727,272497680,NA,NA
7729,272949388,NA,NA
7731,272960473,2.3,2.4
7737,273373611,7.8,10.7
7760,273385319,NA,NA
7785,274708770,9,11
7794,275133749,NA,NA
7804,275523238,NA,NA
7805,275523239,NA,NA
7806,275523240,NA,NA
7807,275523241,NA,NA
7808,275523242,NA,NA
7810,275523244,NA,NA
7813,275523247,NA,NA
7814,275523248,NA,NA
7824,276105989,NA,NA
7825,276105998,5.9,14.7
7841,276148168,4.5,5.4
7854,277904864,5.3,7.7
7859,279440488,6.3,14.6
7864,279444010,11.7,16.2
7866,279591999,NA,NA
7868,279592642,6,12.2
7872,279610646,7.3,10.1
7873,279610649,NA,NA
7882,279665479,11.6,14.1
7887,279665487,19,19.8
7899,279899343,NA,NA
7906,279905278,NA,NA
7907,279905279,NA,NA
7908,279905280,NA,NA
7909,279905282,NA,NA
7917,280737167,NA,NA
7944,280777431,NA,NA
7959,282493156,NA,NA
7960,282498697,8.3,14.9
7962,282498709,4,3.6
7963,282512324,NA,NA
7971,283694312,NA,NA
7978,283702172,NA,NA
7996,284531805,2.4,4.2
7999,284531832,NA,NA
8001,284534473,7.1,9.1
8005,284547871,5.7,9.4
8013,285586192,NA,NA
8014,285586194,9.1,10.6
8022,285963544,NA,NA
8034,287497518,NA,2.8
8054,287949821,4.4,6.9
8070,288436410,NA,NA
8075,288523649,16.9,10.4
8085,289283998,3.5,4
8089,289453765,NA,NA
8100,289812594,NA,NA
8110,291382767,8.7,10.6
8112,291394494,NA,NA
8113,291396772,8.7,10.3
8116,291529853,6.1,8
8117,291688627,6.9,9.5
8123,293489974,NA,NA
8144,293978286,NA,NA
8145,293978287,NA,NA
8146,294081197,4.7,4
8162,295167546,4.2,5.8
8170,296335302,NA,NA
8174,296335308,NA,NA
8181,296335315,9.5,13.1
8198,296416905,NA,NA
8209,297985825,7.9,10
8210,298295111,NA,NA
8228,298984428,NA,NA
8247,302512017,NA,NA
8250,302512020,NA,NA
8252,302512022,NA,3.4
8263,305478083,NA,NA
8267,305519757,NA,NA
8270,305519762,NA,NA
8272,305522816,NA,NA
8274,305524784,NA,NA
8279,305533359,NA,NA
8288,306456025,NA,NA
8289,306456026,8.1,9.2
8290,306883554,NA,NA
8292,306883557,NA,NA
8318,307742432,NA,NA
8319,308446169,9.1,11
8325,308473078,NA,NA
8326,308478940,NA,NA
8327,308478941,NA,NA
8328,308478950,10.3,14
8329,308987819,NA,NA
8333,309658490,6.7,7.7
8334,309658491,NA,NA
8335,310146985,NA,NA
8344,312146370,NA,NA
8368,314198608,NA,NA
8449,323241858,NA,NA
8463,326149741,NA,NA
8466,326302129,NA,NA
8472,326353083,NA,NA
8488,326498364,NA,NA
8495,328269754,NA,NA
8496,328269755,NA,NA
8500,328876547,7.9,12.1
8502,328876550,7.2,0.7
8504,328876618,7.4,10.6
8510,329050814,NA,NA
8511,329057655,1.9,2.4
8512,330487379,NA,NA
8516,331035288,NA,NA
8517,332072213,NA,NA
8521,332967002,10.9,16.9
8527,332983362,7.7,8.9
8551,338057556,NA,NA
8552,338067602,8.4,10.4
8553,338067646,NA,3.1
8555,338067648,NA,NA
8567,340296529,4.6,4.5
8576,341028877,NA,NA
8581,342634443,1.8,1.8
8584,345627112,NA,NA
8587,345789578,NA,NA
8589,345789580,NA,NA
8611,350169248,6.7,9.4
8612,350169249,8.2,9.8
8613,350169251,6.7,8.8
8615,350169255,10,14.9
8617,350911172,NA,NA
8622,351208496,9.3,10.3
8623,351211329,NA,NA
8624,351211887,NA,NA
8625,351211888,NA,NA
8629,352101347,NA,NA
8642,352139902,7.3,9.7
8662,352696295,6.2,9.4
8670,353479583,NA,NA
8671,353946716,5.6,6
8677,354395278,1.8,1.8
8707,356829577,NA,NA
8723,358218761,NA,NA
8725,358516423,NA,NA
8735,358603910,1.9,1.9
8736,358603911,NA,NA
8737,358610029,NA,NA
8748,359890584,4.4,10.4
8751,360069901,8.1,0.8
8752,360069904,9.7,10.6
8753,360069905,14.2,9.5
8780,360428520,6.2,10.3
8784,361207900,6.2,8.6
8786,361213672,NA,NA
8793,363047256,NA,NA
8808,364502203,NA,NA
8824,365012309,NA,NA
8825,365090749,NA,NA
8845,365406619,NA,NA
8847,366048023,7,11.7
8850,366213339,NA,NA
8880,366980631,NA,NA
8905,367060821,NA,NA
8910,367067813,NA,NA
8911,367067814,NA,NA
8916,367070031,7.3,10.1
8919,367330966,NA,NA
8920,367330968,5.1,8.8
8921,367330974,NA,NA
8930,368374819,NA,NA
8934,368499411,NA,NA
8935,368499413,NA,NA
